"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"7STSUHJN","newspaperArticle","1993","dpa","Lichtenhagen und kein Ende?","Norddeutsche Neueste Nachrichten","","","","","Die Situation nach 6 Monaten Pogrom, Verarbeiten und Verdrängen","1993-02-22","2018-11-21 10:34:56","2018-12-11 14:33:03","","","","","","","","","","","","","","Rostock","de-DE","2","","","III-A3-1-2a","","III-A3-1-2-930222a","liegt händisch vor Provenienz: F12, 149.","","/home/age/zotero/storage/IBLC24CN/dpa - 1993 - Lichtenhagen und kein Ende.pdf","","1992; Lichtenhagen; Polizei; Asylbewerberheim; Jugendliche; Prozess; vietnamesische Vertragsarbeitende; Ausländerfeindlichkeit; Brandstifter; Brandstiftung; Fremdenfeindlichkeit; Gericht; Gewalt; Hansestadt; Krawalle; Randale; Randalierer; Sonnenblumenhaus; Toleranz; Anklage; Rostock; Asylbewerber*innen; Brandsatz; Vietnames*innen; Molotow-Cocktail; Rostock Lichtenhagen; Asylbewerberunterkunft; Lichtenhagen 1992; Rostocker Krawalle; vietnamesische Herkunft; Hansestadt Rostock; Xenophobie; Angeklagte; Angeklagter; Polizisten; Versuchter Mord; Anklageerhebung; Ermittlungen; August 1992; Feuer; Kainsmal; Kostenaufwand; Krawallnacht; Verarbeitung; Verdrängung; Wohnungsgesellschaft","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DDFPC2TR","newspaperArticle","1998","low","Widerstand gegen NPD-Kundgebung","Norddeutsche Neueste Nachrichten","","","","","NPD plant Kundgebung, Verbot wird als Möglichkeit seitens des Rathauses angesehen, Gegendemonstrationen bereits in Betracht","1998-02-10","2018-11-15 12:38:56","2018-12-11 14:32:16","","","","","","","","","","","","","","o. O.","de-DE","2","","","III-A3-1-2b","","III-A3-1-2-980210b","liegt händisch vor Provenienz: F12, 134.","","/home/age/zotero/storage/JSJYWU7Z/low - 1998 - Widerstand gegen NPD-Kundgebung.pdf","","Demonstration; Innenminister; Lichtenhagen; NPD; Polizei; Richter, Wolfgang; Polizeidirektor Rostock; Neonazis; Rathaus; Rechtsextremismus; Gewalt; Innenministerium; Neonazi; Rechtsextremisten; Sonnenblumenhaus; Kundgebung; Asylbewerber*innen; Roeder, Manfred; Bundestagswahlen; NPD Kreisverband Rostock; Verbot; Verwaltungsgericht Schwerin; Gewaltbereitschaft; Lichtenhagen 1992; Jens, Karina; Gewaltanwendung; Rechtsextrem; Abschlusskundgebung; NPD-Aufmarsch; NPD-Kundgebung; ""Der Kamerad""; Anklamer Kreisverwaltung; Behörde; Gegendemonstration; Hauswald, Joachim; Rostocker Rathaus; Schwerner, Holger","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4QSLNWBH","newspaperArticle","1993","Volgmann, Thomas","Neues Konzept für Polizei im Land: Statt Knüppel mehr Psychotraining","Norddeutsche Neueste Nachrichten","","","","","Innenminister Rudi Geil spricht mit der Redaktion der NNN über zukünftige Polizeikonzepte","1993-03-04","2018-11-28 13:30:27","2018-12-11 14:29:43","","","","","","","","","","","","","","Schwerin","de-DE","2","","","III-A3-1-2a","","III-A3-1-2-930304a","liegt händisch vor Provenienz: F12, 152.","","/home/age/zotero/storage/V32BKI7D/Volgmann - 1993 - Neues Konzept für Polizei im Land Statt Knüppel m.pdf","","Mecklenburg-Vorpommern; CDU; Innenminister; Seite, Berndt; Innenminister Mecklenburg-Vorpommern; Innenministerium Mecklenburg-Vorpommern; Polizei; Regierung; Schwerin; Asylbewerberheim; Boizenburg; NNN; Asyl; Horst; Norddeutsche Neueste Nachrichten (NNN); Rechtsextremismus; Zentrale Aufnahmestelle für Asylbewerber (ZAST); Einwanderungspolitik; Geil, Rudi; Innenministerium; Kriminalität; Polen; Polizeidirektion; Rechtsextremisten; illegale Einwanderer; Grenze; Asylbewerber*innen; Wahlen; CDU Fraktion; Innere Sicherheit; Sicherheit; Asylbewerberunterkunft; Rechtsextrem; Polizisten; Polizeibeamte; Horst bei Boizenburg; Kommune; Polizeiintern; Unterbringung; Unterbringungsproblem; Amt; Amtsantritt; Einwanderung; Grenzsicherung; Grenzsicherungsanlagen; Innenminister Rheinland-Pfalz; Kapazität; Land; Legislaturperiode; MV; Polizeigewalt; Sicherheitslage; Volgmann, Thomas; Wahl","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3W977R9X","manuscript","2002","o. A.","Der Prozess vor dem Landgericht Schwerin und seine Vorgeschichte","","","","","","Kritik an dem Verhalten des Gerichts und des Richters um den Prozess vorm Landgericht Schwerin, Erläuterung der Geschichten und Taten um die Angeklagten","2002","2018-10-01 10:48:58","2018-12-10 13:06:30","","","3","","","","","","","","","","","o. O.","de-DE","3","Essay","","III-A2-2002","","III-A2-2002-003","liegt händisch vor Provenienz: F11/3, 010.","","/home/age/zotero/storage/I5SUAGQC/o. A. - 1997 - Der Prozess vor dem Landgericht Schwerin und seine.pdf","","Prozess; Kritik; Täter; Angeklagte; Landgericht Schwerin; Bohs, André; Sanne, Ronny; Palletscheck,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A4JC6N89","newspaperArticle","1998","o. A.","Wiedersehen in Lichtenhagen","Der Spiegel","","","","","NPD plant Wahlkampf vorm Sonnenblumenhaus","1998-08-03","2018-11-21 08:31:02","2018-11-27 15:03:36","","17","","","","","","","","","","","","o. O.","de-DE","2","","","III-C3-1-1","","III-C3-1-1-980803","liegt händisch vor Provenienz: F12, 141.","","/home/age/zotero/storage/M7Q826GF/o. A. - 1998 - Wiedersehen in Lichtenhagen.pdf","","1992; Mecklenburg-Vorpommern; CDU; Lichtenhagen; Seite, Berndt; NPD; Polizei; Vietnamesen; Der Spiegel; Polizeiaufgebot; Rechtsextremismus; Rechtsradikale; vietnamesische Vertragsarbeitende; Rechtsextremisten; Rechtsradikalismus; Sonnenblumenhaus; Kundgebung; Vietnames*innen; Bundestagswahlen; Propaganda; Landtagswahlen; Lichtenhagen 1992; vietnamesische Herkunft; Rechtsextrem; Abschlusskundgebung; Baseballschläger; Brandbomben; Parolen; Stammtischparolen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"32B9NDJX","newspaperArticle","2002","ddp","Im Lichtenhagen-Prozess widersprach Zeuge bisherigen Aussagen","Ostsee Zeitung","","","","","Hauptschuldiger widerspricht sich selbst in seinen Aussagen im Bezug auf die Angklagten der Prozesse 2002","2002-03-26","2018-11-21 08:13:01","2018-11-27 15:02:58","","4","","","","","","","","","","","","Schwerin","de-DE","2","","","III-A3-1-3c","","III-A3-1-3c-020326","liegt händisch vor Provenienz: F12, 139.","","/home/age/zotero/storage/ZNNQIDK5/ddp - 2002 - Im Lichtenhagen-Prozess widersprach Zeuge bisherig.pdf","","Lichtenhagen; Schwerin; Neonazis; Prozess; Rechtsextremismus; Rechtsradikale; Althans, Bela Ewald; Anschlag; Brand; Brandstifter; Brandstiftung; Krawalle; Rechtsextremisten; Rechtsradikalismus; Rechte Szene; Anklage; Urteil; Hasselbach, Ingo; Brandsatz; Aussage; Lichtenhagen 1992; Rostocker Krawalle; Rechtsextrem; Angeklagte; Angeklagter; Zeugen; Zeugenvernahme; Zeuge; Zeugenstand; Urteilsverkündung; Lichtenhagen-Prozess; 2002; Aktion; Hauptschuldiger; K., René","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XXFNYJSB","newspaperArticle","2002","OZ; D.K.","Rostocker Urteil gegen Neonazi Roeder aufgehoben","Ostsee Zeitung","","","","","Anwalt legte Revision ein und der Bundesgerichtshof entschied für den Angeklagten, da seine Aussagen - auf denen das Urteil beruht - nicht zwangsweise eine Tat zur Folge haben müssen","2002-03-15","2018-11-21 08:20:46","2018-11-27 15:02:41","","4","","","","","","","","","","","","Rostock","de-DE","2","","","III-A3-1-3c","","III-A3-1-3c-020315","liegt händisch vor Provenienz: F12, 140.","","/home/age/zotero/storage/IBJT7BHQ/OZ und D.K. - 2002 - Rostocker Urteil gegen Neonazi Roeder aufgehoben.pdf","","NPD; Partei; Parteien; Politik; Prozess; Rechtsextremismus; Neonazi; Rechtsextremisten; Anklage; Urteil; Rostock; Roeder, Manfred; Staat; Rechtsextrem; Revision; Verteidiger; Verteidigung; Landgericht Rostock; Urteilsverkündung; Anklageerhebung; Anklageschrift; Beschluss; Bundesgerichtshof Karlsruhe; Freiheitsstrafe; Löcker, Thomas; NPD-Bundesparteitag; Politisches System; Stavenhagen; Strafvorschrift; System","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DT8I9VPE","newspaperArticle","1993","Thomas, Volgmann,","ZASt-Ausschuß stellt sich selbst in Frage","Norddeutsche Neueste Nachrichten","","","","","","1993-03-06","2018-11-27 14:48:19","2018-11-27 14:52:20","","4","","","","","","","","","","","","Rostock","de-DE","2","","","III-A3-1-2a","","III-A3-1-2a-930306","liegt händisch vor Provenienz: F12, 151.","","/home/age/zotero/storage/IIYL57RJ/Thomas - 1993 - ZASt-Ausschuß stellt sich selbst in Frage.pdf","","Hamburg; 1992-08-24; Polizei; Rostock-Lichtenhagen; Schwerin; Kordus, Siegfried; Kupfer, Lothar; Deckert, Jürgen; Pogrom; Parlamentarischer Untersuchungsausschuss; Witt, Hans Dieter; Skrocki, Waldemar; Verhandlungen; 1992-12-04; Abkommen; Springborn, Klaus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mecklenburg-Vorpommern","","","",""
"XX9P7SJC","newspaperArticle","1998","ADN","Verwaltungsgericht hebt verbot der NPD-Demo auf","Norddeutsche Neueste Nachrichten","","","","","Bericht zu juristischen Auseinandersetzungen um eine NPD-Demonstration in Neustrelitz","1998-08-08","2018-11-27 14:41:54","2018-11-27 14:46:53","","4","","","","","","","","","","","","Rostock","de-DE","2","","","III-A3-1-2b","","III-A3-1-2b-980808","liegt händisch vor Provenienz: F12, 152.","","/home/age/zotero/storage/XN8DRYQY/F12-152.pdf","","Demonstration; Neustrelitz; Neubrandenburg; Nationaldemokratische Partei Deutschlands (NPD); Corsmeyer, Eckhard; Verbot; Czapiewski, Inge von; Jedeloh, Gerd zu; Verwaltungsgericht Greifswald","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mecklenburg-Vorpommern","","","",""
"KSL3IL7T","newspaperArticle","2001","Pfaff, Corinna","Krawalle von Rostock: Letzter Prozess beginnt","Norddeutsche Neueste Nachrichten","","","","","Vorausbericht zum Beginn des letzten Prozesses im Kontext des Pogroms in Rostock-Lichtenhagen","2001-11-19","2018-11-27 14:31:03","2018-11-27 14:44:02","","4","","","","","","","","","","","","Rostock","de-DE","2","","","III-A3-1-2b","","III-A3-1-2b-01119a","liegt händisch vor Provenienz: F12, 153.","","/home/age/zotero/storage/EXIBVU4Q/F12-153a.pdf","","Gastarbeiter*innen; Rechte Gewalt; Innenministerium Mecklenburg-Vorpommern; Polizei; Rostock-Lichtenhagen; Schwerin; Kupfer, Lothar; Pogrom; Prozess; Gericht; Justiz; Richter, Dr. Wolfgang; Staatsanwaltschaft; Statistik; Foto; Image; Rostock; Christlich Demokratische Union (CDU) - Landesverband Mecklenburg-Vorpommern; B., André; Landgericht Schwerin; P., Enrico; S., Ronny; Versuchter Mord; Prozessverschleppung; 2001-11-20; Nguyen do Tinh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mecklenburg-Vorpommern","","","",""
"X2QPRJRL","newspaperArticle","2001","ddp","Sellering bedauert Verzögerung","Norddeutsche Neueste Nachrichten","","","","","Zusammenfassung einer Stellungnahme Erwin Sellerings in Bezug auf den späten Prozessbeginn gegen drei Täter des Pogroms","2001-11-19","2018-11-27 14:35:57","2018-11-27 14:43:41","","4","","","","","","","","","","","","Rostock","de-DE","2","","","III-A3-1-2b","","III-A3-1-2b-01119b","liegt händisch vor Provenienz: F12, 153.","","/home/age/zotero/storage/IN87GA3Y/_.pdf","","Rostock-Lichtenhagen; Pogrom; Gericht; Justiz; Statistik; Foto; Sozialdemokratische Partei Deutschlands (SPD) - Landesverband Mecklenburg-Vorpommern; B., André; P., Enrico; S., Ronny; 2001-11-20; Sellering, Erwin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mecklenburg-Vorpommern","","","",""
"YUB566MU","newspaperArticle","2001","Pfaff, Corinna","Spätfolgen im Lichtenhagen-Prozess","Norddeutsche Neueste Nachrichten","","","","","Zusammenfassender Bericht vom ersten Prozesstag dem 20.11.2001","2001-11-21","2018-11-27 14:19:34","2018-11-27 14:30:57","","5","","","","","","","","","","","","Rostock","de-DE","2","","","III-A3-1-2b","","III-A3-1-2b-011121","liegt händisch vor Provenienz: F12, 154.","","/home/age/zotero/storage/4QSCZH5E/Pfaff - 2001 - Spätfolgen im Lichtenhagen-Prozess.pdf","","Rechte Gewalt; Polizei; Rostock-Lichtenhagen; 1992-08-25; Medien; Pogrom; Prozess; Brandstiftung; Gericht; Justiz; Richter, Dr. Wolfgang; Statistik; Foto; Haftbefehl; Bystander; B., André; P., Enrico; S., Ronny; Versuchter Mord; Prozessverschleppung; 2001-11-20; Nguyen do Tinh; Glasenapp, Jost von; rechte Propaganda; Staatsanwaltschaft Rostock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mecklenburg-Vorpommern","","","",""
"LBG423HZ","manuscript","1993","Wolf, Stefanie; Caffier, Lorenz","Pressemitteilung der CDU/F.D.P-Koalitionsfraktionen im Landtag Mecklenburg-Vorpommern","","","","","","Erklärung zum Beschluss des Parlamentarischen Untersuchungsausschuss bezüglich den Vorfällen Lichtenhagen 1992","1993-11-03","2018-11-21 09:38:41","2018-11-21 09:53:54","","","2","","","","","","","","","","","Schwerin","de-DE","2","Pressemitteilung","","","","","liegt händisch vor Provenienz: F12, 144.","","/home/age/zotero/storage/RCGRETZN/o. A. - 1993 - Pressemitteilung der CDUF.D.P-Koalitionsfraktione.pdf","","1992; Aufarbeitung; SPD; CDU; Lichtenhagen; PDS; FDP; Stellungnahme; Pressemitteilung; Bürgerschaft; FDP-Fraktion; Politik; Rechtsextremismus; Rißmann, Manfred; Caffier, Lorenz; Parlamentarischer Untersuchungsausschuss; Wolf, Stefanie; Linke Liste (LL); Rechtsextremisten; Untersuchungsausschuss; ZASt-Ausschuss; Ausschreitungen; Abschlussbericht; Bürgerschaft der Hansestadt Rostock; CDU Fraktion; Lichtenhagen 1992; Verantwortlichkeit; Versäumnis; Rechtsextrem; ZASt; Beschluss; Fraktion; Koalition; Linke Liste/PDS; Öffentlichkeit; Opposition; PUA-Sitzung; Vorsitzende","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NFQT8794","newspaperArticle","1992","Seidler, Anne-Dore","Lichtenhagen-Urteile sind ""lachhaft""","Norddeutsche Neueste Nachrichten","","","","","Urteile sind unverhältnismäßig gegenüber Straftatbestand, ""richtige"" Prozesse kommen erst noch","1992-11-25","2018-11-12 09:00:49","2018-11-20 17:06:51","","","","","","","","","","","","","","o. O.","de-DE","5","","","","","","liegt händisch vor Provenienz: F1, 1992. Dublette: F12, 102. (in Materialkiste)","","/home/age/zotero/storage/IF2ZP2V8/Seidler - 1992 - Lichtenhagen-Urteile sind lachhaft.pdf","","CDU; Asylbewerberheim; Prozess; Straftaten; Täter; Urteil; Asylbewerber*innen; Mitläufer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UNNWK9KG","newspaperArticle","","","Doch der Staat lässt es zu, Rostock Lichtenhagen: Ein Pogrom von Nazis und RassistInnen - und kaum einer greift ein","AK","","","","","Diskurs zur Bedeutung Lichtenhagens für heutigen linken und zivilgesellschaftlichen Aktivismus","","2018-10-26 11:07:48","2018-11-13 15:38:43","","6","","","","","","","","","","","","","de-DE","2","","","","","","liegt händisch vor Provenienz: F11/5, 013.","","","","Aktivismus; Antifa; Lichtenhagen; Antifaschismus; 1990er; AK; Bedeutung; Bedeutung für heute","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"URVYJ33X","newspaperArticle","1993","Brückner-Heinze, Reiner","Ein Neonazi stieg aus","Frankfurter Rundschau","","","","","Gründer der ""Nationalen Alternative"" distanziert sich von den ""neuen Nazis"", tritt über ""ARD-exclusiv"" in die Öffentlichkeit","1993-08-20","2018-10-15 09:56:20","2018-11-13 15:38:41","","","","","","","","","","","","","","","de-DE","2","","","III-C3-1-1","","III-C3-1-1-930820","liegt händisch vor Provenienz: F11/5, 012.","","/home/age/zotero/storage/RRXIJJAJ/Brückner-Heinze - 1993 - Ein Neonazi stieg aus.pdf","","ARD; Nationale Alternative (NA); Neonazis; Neonazi; ARD-exclusiv; Ausstieg; Reportage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K4PILSC3","newspaperArticle","","Busch, Rainer","""Ich bin von Innensenator Magdanz sehr enttäuscht""","Mecklenburger Morgenpost","","","","","Interview mit Ex-SPD-Sprecher Knut Degner mit der Morgenpost","","2018-10-08 11:03:48","2018-11-13 15:38:39","","","","","","","","","","","","","","Schwerin","de-DE","2","","","","","","liegt händisch vor Provenienz: F11/5, 011.","","/home/age/zotero/storage/TQEQ9JJZ/Busch - Ich bin von Innensenator Magdanz sehr enttäuscht.pdf","","SPD; Innensenator Rostock; Magdanz, Peter; Degner, Knut; Versagen; Enttäuschung; Magdanz; Morgenpost","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INM79SCE","newspaperArticle","1992","o. A.","Pressemitteilung","Antifaschistisches Infoblatt","","","","","Pressemitteilung zu den Ereignissen in Rostock, Lichtenhagen 1992","1992-08-28","2018-10-08 10:55:40","2018-11-13 15:38:37","","2","","","","","","","","","","","","Berlin","de-DE","2","","","","","","liegt händisch vor Provenienz: F11/5, 010.","","/home/age/zotero/storage/SGF4USAM/o. A. - 1992 - Pressemitteilung.pdf","","Antifa; Pressemitteilung; Antifaschismus; Ereignisse","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IGERG9NM","newspaperArticle","1993","o. A.","""Der Pakt von Rostock"" - falsche Fährte oder heiße Spur?","AK","","","","","Aufklärung der Situation in Lichtenhagen, Auswertung neuer Kenntnisse","1993-02-05","2018-10-08 10:46:09","2018-11-13 15:38:35","","","","","","","","","","","","","","Westberlin","de-DE","2","","","","","","liegt händisch vor Provenienz: F11/5, 009.","","/home/age/zotero/storage/RSGWYNAK/o. A. - 1993 - Der Pakt von Rostock - falsche Fährte oder heiße.pdf","","1992; Lichtenhagen; Analyse; Auswertung; Erkenntnisse; Kenntnisse; Rechtfertigung; Situation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R7K4FBRL","newspaperArticle","1993","o. A.","Rechtsextreme als Brandstifter","Neues Deutschland","","","","","Angriff auf Asylbewerberunterkunft","1993-04-15","2018-10-08 10:36:11","2018-11-13 15:38:33","","","","","","","","","","","","","","Berlin","de-DE","2","","","III-C3-1-2","","III-C3-1-2-930415c","liegt händisch vor Provenienz: F11/5, 008.","","/home/age/zotero/storage/EI93T8E2/o. A. - 1993 - Rechtsextreme als Brandstifter.pdf","","Rechte Gewalt; Asylbewerberheim; Rechtsextremismus; Angriff; Brandstifter; Brandstiftung; Rechtsextremisten; Asylbewerberunterkunft","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DZ56Q3YR","newspaperArticle","1993","Schmollack, Simone","Die Vorurteile werden weiter geschürt","Neues Deutschland","","","","","Minister Blüm schränkt per Erlass Arbeitsmöglichkeiten für Ausländer ein","1993-04-15","2018-10-08 10:25:45","2018-11-13 15:38:24","","","","","","","","","","","","","","Berlin","de-DE","2","","","III-C3-1-2","","III-C3-1-2-930415a","liegt händisch vor Provenienz: F11/5, 006.","","/home/age/zotero/storage/U79AZF55/Schmollack - 1993 - Die Vorurteile werden weiter geschürt.pdf","","Ausländer; Arbeitsmarkt; Erlass; Blüm; Einschränkung; Minister; Vorurteile","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
